,address,features,lat,link,lng,name,rating_yandex,review_count,reviews
884,ул. Новгородская 27,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 327-82-74
Показать телефон|Новгородская ул., 27|Забронировать столик|ohota.rest|Соцсети:|Чернышевская
2,2 км
2|Улица Красного Текстильщика
16 м
4|Исправить неточность|Владелец следит за актуальностью информации|1000–2000 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, кофе с собой|Кухня: европейская, русская, авторская|Специальное меню: постное, сезонное, детское|Подробнее об организации","59.942264,",https://yandex.ru/maps/org/okhotnichiy_klub/1006370323/,30.392297,Охотничий клуб,4.1,88,"Отличный ресторан, свежее мясо от охотников, прекрасная кухня, приемлимые цены(для ресторана), не застал оленину, поэтому попробовал кабана, приготовлено... ещё|Все хорошо, кроме цены. И не то что бы она очень большая, скорее не обоснованная.|Оригинальное меню. Дичь, рыба, есть строганина, есть соленина, котлеты и мясо. Один раз точно нужно там побывать.|19.06 были в этом ресторане. Все было хорошо до того момента, пока не принесли счёт. Видимо рассчитывали на то, что мы, выпив алкоголь, не посмотрим на цены в... ещё|Все вкусно и недорого. Рекомендую."
885,пр. Владимирский 5,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 425-67-59
Показать телефон|Владимирский просп., 5|Забронировать столик|cityhotelgroup.ru
1|Соцсети:|Достоевская
410 м
2|Литейный проспект
220 м
4|Исправить неточность|Владелец следит за актуальностью информации|700–1000 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой, завтрак|Кухня: европейская, русская, авторская|Специальное меню: сезонное|Подробнее об организации","59.931188,",https://yandex.ru/maps/org/villa_aston/1258480420/,30.347516,Villa Aston,4.3,24,"Здесь действительно уютно, вкусно готовят и подают блюда. НО! Если вы не располагает большиииим количеством времени, то вам не сюда. Важная... ещё|Искал красивое место в Санкт-Петербурге, чтобы поужинать с девушкой и самое главное сделать предложение руки и сердца. И я нашел – это ресторан Villa... ещё|Этим летом отдыхали в Питере, ужинали всю неделю в в Villa Aston, кормят очень вкусно, особенно понравилось сырное плато с пармезаном и как готовят лосось... ещё|Хорошее заведение, люблю здесь брать салаты и лосось. Всегда вежливое обслуживание и приятная атмосфера – чисто, красиво.|Вкусно. Выходил шеф-повар, спрашивал все ли понравилось, очень позитивный). В зале уютно, в целом все понравилось."
886,пр. Владимирский 5,"Посмотреть всё меню|До открытия 9 мин|+7 (812) 922-71-99
Показать телефон|Владимирский просп., 5|Соцсети:|Достоевская
410 м
2|Литейный проспект
230 м
4|Исправить неточность|Бесплатный Wi-Fi|Спортивные трансляции|Цена бокала пива: 150–200 ₽|Кухни и блюда: Паб|Подробнее об организации","59.931188,",https://yandex.ru/maps/org/unikalnaya_kalyannaya_akademiya/1702527905/,30.347516,Уникальная кальянная академия,4.2,12,"Любимая кальянная в Питере. Валя и Леша душевные ❤️ когда приезжаю в СПб, всегда прихожу|Раньше было лучше|Классное место. Побольше бы таких кальянных|Цены отличные, но не хватает развлечений|Наверное, лучшая кальянная в Питере. Тут часто работает сам владелец, он классный чувак, забивки божественные😊"
887,б-р Конногвардейский 4,"Посмотреть всё меню|Открыто до 0:00|+7 (812) 570-64-20
Показать телефон|Конногвардейский бул., 4|Заказать доставку|Забронировать столик|vodkaroom.ru
1|Соцсети:|Адмиралтейская
1,3 км
2|Почтамтский переулок
58 м
4|Исправить неточность|Лучшие рестораны с русской кухней|Куда пойти с бабушкой и дедушкой|Еще 7 подборок
7|2500–3000 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, летняя веранда|Кухня: русская|Цены: высокие|Подробнее об организации","59.932698,",https://yandex.ru/maps/org/russkaya_ryumochnaya_1/1221344438/,30.298171,Русская рюмочная № 1,4.9,349,"Это знаковое заведение нашего города.
Всех иногородних друзьей, а тем более заграничных родственников ведем сюда.
Эта атмосфера из сюжета, ресторана 12-ти... ещё|Музей водки - так себе. Маленкий. Водку на дегустацию подают дешевую. Цены в местном ресторане расчитаны на богатых иностранцев, т. е. конские.|Приводили сюда европейских коллег с целью демонстрации русской кухни. В целом, все хорошо. В меню много характерных блюд. Была живая музыка... ещё|Живая музыка. Аккордеон,гитара, прекрасный вокал. Познавательный музей. Вежливый персонал.|Ресторан очень высокого уровня. Классическая русская кухня. Далеко не низкие цены, но посетить стоит. Музей водки."
888,б-р Конногвардейский 4,"Посмотреть всё меню|Открыто до 0:00|+7 (812) 770-20-05
Показать телефон|ул. Якубовича, 3|Заказать доставку|Забронировать столик
2|stroganoffsteakhouse.ru
2|Соцсети:|Адмиралтейская
1,1 км
2|Почтамтский переулок
79 м
4|Исправить неточность|Где есть мясо|Где завтракать в Петербурге|Еще 2 подборки
2|Владелец следит за актуальностью информации|3500–4500 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, кофе с собой|Кухня: европейская, американская, русская|Цена бокала пива: 390–790 ₽|Подробнее об организации","59.932698,",https://yandex.ru/maps/org/stroganov_steyk_khaus/1352668036/,30.298171,Строганов Стейк Хаус,4.7,484,"Посещаем с супругой данное заведение уже лет 7 наверное, вчера, как мне кажется, был последний.
Причины: 
из... ещё|Место просто отпадное. Если хочется кайфа в еде испытать , то я всегда его посещаю. Ценник нормальный для таких вксняшек что там готовят. Бываю редко но... ещё|Старорежимный добротный ресторан из нулевых величиной с футбольное поле. Обязателен к посещению, если вы приехали в город на несколько дней... ещё|Рекомендую, очень вкусная кухня и отличный обслуживающий персонал.|Я бы дал среднюю оценку , мясо как мясо , попросил медиум вел принесли медиум , в целом неплохо"
889,б-р Конногвардейский 4,"Посмотреть всё меню|Открыто до 0:00|+7 (812) 601-01-60
Показать телефон|Конногвардейский бул., 4|Забронировать столик
2|graf-in.ru
1|Соцсети:|Адмиралтейская
1,3 км
2|Почтамтский переулок
120 м
4|Исправить неточность|Лучшие кафе и рестораны Санкт-Петербурга|Владелец следит за актуальностью информации|1500–3000 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой, летняя веранда|Кухня: европейская, американская, китайская|Специальное меню: сезонное, гриль|Подробнее об организации","59.932698,",https://yandex.ru/maps/org/graf_in/1001410553/,30.298171,Graf-in,4.4,187,"Мимо шли, интересное место, но дорого. Особо не наелись) но сюда за коктейлями наверное|Хорошая кухня, интерьер и персонал. Интересно и вкусно. Недешево|Отличный ресторан! Готовят вкусно, быстро! Приветливый персонал.|Были на ланче, очень средне. По отзывам основное меню намного лучше, но атмосфера места не располагает вернуться и проверить это лично.|Великолепное место! Авторское меню, восхитительное обслуживание! При всем при этом цена средняя, и столики есть свободные! Зашли случайно, теперь... ещё"
890,пр. Невский 47,"Посмотреть всё меню|Открыто до 2:30|Менеджер ресторана
+7 (812) 418-24-26
Показать телефон|Невский просп., 47, эт. 6|Заказать доставку|Забронировать столик|chateauvintage.ru
1|Соцсети:|Маяковская
460 м
2|Литейный проспект
56 м
4|Исправить неточность|Где есть и пить на Невском проспекте|Места с хорошим выбором крафта|Владелец следит за актуальностью информации|800–1300 ₽|Бесплатный Wi-Fi|Оплата картой|Кофе с собой, летняя веранда, крафтовое пиво|Кухня: фьюжн, немецкая, русская|Специальное меню: постное|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/chateau_vintage/69075078757/,30.347381,Chateau Vintage,4.2,97,"Приятная расслабляющая атмосфера! Вкусная еда, отличное обслуживание!
Вкуснейший наполеон!
На террасу не рвитесь, там шумно и... ещё|Всегда рассматривал это заведение как спокойной место с удобной локацией и возможностью практически всегда попасть без предварительного бронирования. Beer... ещё|Место для ""Только если выпить пива"". 
Опробованная еда - никакая. Говядину в трюфельном соусе спасает соус, и то с натягом. Сырная тарелка просто... ещё|Отличный ресторан, цены слегка высоковаты, но оно того стоит, блюда очень вкусные, свинина в карамельном соусе просто пальчики оближешь-спасибо... ещё|удивили ценами и качеством, отличное обслуживание
все блюда что мы брали, а это 8 позиций были вкусными"
891,пр. Невский 47,"Посмотреть всё меню|Открыто до 6:00|+7 (812) 606-75-48
Показать телефон|Владимирский просп., 1/47, эт. 1|Забронировать столик|Соцсети:|Маяковская
530 м
2|Литейный проспект
160 м
4|Исправить неточность|Владелец следит за актуальностью информации|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, проектор, караоке|Особенности заведения: меню на английском, настольные игры, живая музыка|Кухня: нет специализации|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/kalyannaya_bonnie_and_clyde/187340899726/,30.347381,Кальянная Bonnie and Clyde,4.5,120,"Отличные кальяны (правда жалко не было танжа черри), качественная выпивка, стильная приятная атмосфера.

Отказались менять угли через час так как... ещё|За выходные в Питере курил в этом заведении три раза. Первые два на смене был светлый такой парень, отлично забивал кальян, очень внимательный... ещё|Можно отлично посидеть, кальян хороший|Отличное место: прекрасные кальяны и коктейли! В Питере была гостем, это место очень понравилось и я сюда еще возвращалась за время моего посещения... ещё|Кальян замечательный, обслуживание на твердую пятерку. Заходите сюда народ, не пожалеете!"
892,пр. Невский 47,"Открыто до 23:00|+7 (812) 502-21-99
Показать телефон|Невский просп., 47, эт. 3|www.palkin.ru|Соцсети:|Маяковская
480 м
2|Литейный проспект
42 м
4|Исправить неточность|Где есть и пить на Невском проспекте|Владелец следит за актуальностью информации|3000–4500 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, проектор|Кухня: европейская, русская, авторская|Специальное меню: сезонное|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/palkin/1046850354/,30.347381,Палкинъ,4.1,94,"Вполне пафосно|Очень классное место, аутентичное (за исключением оооочень странной работы со светом: красная подсветка потолка,краснозеленая подсветка... ещё|Дорого и не вкусно..
Место рассчитано на туристов|Один из лучших ресторанов, полный восторг|Очень дорого, но колоритно, приветливые официанты, с юмором. Если есть возможность потратить 30+ то посетите это место. Музыка, интерьер, вкусная еда... ещё"
893,пр. Невский 47,"Посмотреть всё меню|Открыто до 1:00|+7 (812) 418-39-93
Показать телефон|Невский просп., 47|Заказать доставку|Забронировать столик
2|www.kriek.ru|Соцсети:|Маяковская
470 м
2|Литейный проспект
49 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|700–1000 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой, летняя веранда|Кухня: европейская, авторская|Специальное меню: постное, сезонное, детское|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/brasserie_kriek/151088189702/,30.347381,Brasserie Kriek,4.3,174,"Приятный ресторан в бельгийском стиле, хороший выбор пива, приветливые и знающие, что посоветовать, официанты. Вкусная еда|Попить пива компанией друзей - самое то. Пиво хорошее. Цена не малая, но соответсвует уровню заведения. От 250р за бокал. В среднем 320р стакан... ещё|Очень приятное место. Сначала вас поражает дизайн и атмосфера заведения , затем ОЧЕНЬ обходительный персонал, ОГРОМНЫЙ выбор пива, есть... ещё|Хорошее пиво, барабулька - три раза дозаказывали. Но не сказать что удобные столы.|Народу в пола много. Невский))) самый центр. Движуха."
894,ул. Подольская 6,"Посмотреть всё меню|Открыто до 21:00|+7 (812) 710-17-62
Показать телефон|Подольская ул., 6|Забронировать столик|www.cafejv.ru|Соцсети:|Технологический институт-2
390 м
2|Верейская улица
210 м
4|Исправить неточность|600 ₽|Бесплатный Wi-Fi|Бизнес-ланч, доставка еды, кофе с собой|Кухня: европейская, русская, смешанная|Особенности заведения: живая музыка, закрытие под банкет|Подробнее об организации","59.917335,",https://yandex.ru/maps/org/zhyul_vern/1202304126/,30.323162,Жюль Верн,3.5,31,"Совок. Не знаю, как выживает заведение. Адмистратор - хамка со стажем. Видимо основной контингент - это люди той эпохи.|Раньше часто забегала сюда, чтобы вкусненько перекусить. Сейчас цены очень поднялись. А жаль. Место приятное, готовят нормально. Сейчас там... ещё|отмечали в этом кафе юбилей. домашняя еда и непринуждённая атмосфера, уютное место, по-семейному. зал небольшой, на 20-25 человек максимум, есть... ещё|Дороговато,но оно того стоит!|Еда вкусная, ценник не кусается. 
Не хватает возможности оплатить картой.
(Видимо кэш нынче очень дорогой)"
895,пр. Лиговский 50/14,"До открытия 6 мин|+7 (952) 220-76-66
Показать телефон|Лиговский просп., 50, корп. 14|Соцсети:|Площадь Восстания
890 м
2|Кузнечный переулок
540 м
4|Исправить неточность|Добавить фото|Бесплатный Wi-Fi|Кухня: нет специализации|Цена бокала пива: от 150 ₽|Подробнее об организации","59.923405,",https://yandex.ru/maps/org/pentwood/187909196715/,30.361673,Pentwood,3.4,5,"хорошее место, веселое!))"
896,ул. Б. Морская 54,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 385-12-92
Показать телефон|Большая Морская ул., 54|Забронировать столик|spb.dominarussia.com
1|Адмиралтейская
930 м
2|ДК Связи
120 м
4|Исправить неточность|Владелец следит за актуальностью информации|1300–1500 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой, завтрак|Кухня: европейская, итальянская, русская|Специальное меню: сезонное, детское|Подробнее об организации","59.931301,",https://yandex.ru/maps/org/arcobaleno/1200993072/,30.304127,Arcobaleno,3.5,16,"Великолепная кухня, сервис на уровне 5* отеля, стильный интерьер. Рекомендую не только гостям, но и всем жителям Петербурга!|Крутой интерьер. Всегда идут съмки фильмов|Всё вкусно, нестандартные блюда готовят как попросишь. Правда, официант 2 раза пытался отобрать недоеденные блюда... Наверное, я как-то неправильно приборы... ещё|Доброжелательный персонал, вкусно кормят, уютная обстановка, чистый и просторный санузел|дизайн и обстановка очень понравились!!!"
897,ул. Б. Морская 54,"Посмотреть всё меню|Открыто до 2:00|+7 (812) 385-15-65
Показать телефон|наб. реки Мойки, 99, Отель Домина Престиж, этаж 1|Забронировать столик|spb.dominarussia.com
1|Соцсети:|Адмиралтейская
970 м
2|ДК Связи
140 м
4|Исправить неточность|1000–1200 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, проектор, спортивные трансляции|Кухня: европейская, американская, итальянская|Цена бокала пива: 300–500 ₽|Подробнее об организации","59.931301,",https://yandex.ru/maps/org/nove/1115287626/,30.304127,Nove,2.8,12,"Нормальное место.|Отличный бар, прекрасный персонал, живая музыка, все круто|Отличный Бар при отеле! Гостепримный персонал, красивый и необычный интерьер, и очень вкусные коктейли)"
898,ул. Федора Абрамова 21 корп.1,"Посмотреть всё меню|Открыто до 0:00|+7 (812) 616-28-64
Показать телефон|ул. Фёдора Абрамова, 21, корп. 1|Соцсети:|Парнас
1,6 км
1|Улица Фёдора Абрамова,18
100 м
4|Исправить неточность|Бесплатный Wi-Fi|Оплата картой|Спортивные трансляции|Кухня: европейская|Цена бокала пива: 260 ₽|Подробнее об организации","60.080142,",https://yandex.ru/maps/org/old_whale/223982287751/,30.344399,Old Whale,4.3,120,"Приятное открытие для фасада нечётной стороны Федора Абрамова|Всегда мечтал завести себе «паб на районе», как в американских сериалах, когда тебя узнают с порога и спрашивают: «Ну что, как... ещё|Отличный бар, в английском стиле, шикарный выбор напитков. Кухня разнообразная, хотя, по моему мнению, в Молли лучше (именно кухня). Но это уже... ещё|Неплохое место. Ценник обычный для паба. блюда на уровне. Ассортимент не самый широкий, но вполне достаточно, чтобы ""культурно"" выпить.|Тут вкусно, выбор блюд хороший, неплохое пиво. Но ценник задрали огромный. Пиво за последние полгода взлетело до небес. Но кухня супер))"
899,ул. Большая Пушкарская 45,"Посмотреть всё меню|Круглосуточно|+7 (911) 258-31-94
Показать телефон|Большая Пушкарская ул., 45|Заказать доставку|Соцсети:|Петроградская
330 м
2|Ординарная улица
40 м
4|Исправить неточность|Владелец следит за актуальностью информации|200–300 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, кофе с собой, круглосуточная работа|Специальное меню: гриль|Цены: средние|Подробнее об организации","59.963742,",https://yandex.ru/maps/org/arij_rigif/1167722427/,30.312104,Arij & Rigif,3.4,63,"Очень вкусная шаверма. Оригинальная, в ржаном лаваше. Есть интересный вариант с соусом терияки и кунжутом. Чувствуется, что готовят не на поток, а для души. Хозяин... ещё|Из плюсов - уютный зал, дешево, круглосуточно. Из минусов:
1) Шаверма на троечку, не очень вкусная.
2) Заказывал фирменную ""Огонь"", в... ещё|Не советую...
Кухны на 2.
Порции ряльно стали меньше! 
И на много! Я раньше тут брал...
Так... ещё|Отвратительно. Сервис нулевой. Сначала дали какие-то талончики по акции, потом вырвали их из рук со словами ""мы вам ничего не давали"". Скандалят на ломаном... ещё|Добрый день! Сегодня сделали у Вас заказ в Яндекс.Еда и , собственно, пройдусь по всем позициям. 
1. Крем-суп из шампиньонов. Cупчик из... ещё"
900,ул. Большая Пушкарская 45,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 346-26-22
Показать телефон|Большая Пушкарская ул., 45, эт. 1|Заказать доставку|jivaburgers.com|Соцсети:|Петроградская
320 м
2|Ординарная улица
23 м
4|Исправить неточность|600–700 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, кофе с собой, завтрак|Кухня: американская, вегетарианская, веганская|Цены: средние|Подробнее об организации","59.963742,",https://yandex.ru/maps/org/ananda/10670590214/,30.312104,Ananda,4.1,97,"Роул с соусом бешамель не плохой. Роул без соуса с гречневой пастой был отвратительный: брюссельская капуста пересушена, слишком много... ещё|Долгое обслуживание. Фалафель не вкусный. Чернично-лимонный тортик тоже средненький. В чеке была ошибка, хорошо проверила случайно. Зато внутри... ещё|Уютно и очень атмосферно...
Довольно большой выбор блюд по приемлемым ценам.

Официантка была приветлива и... ещё|Отличное место с вкусным вег меню. Есть отметки без глютена, что очень ценно.|Приятный интерьер. На этом всё. 
Из заказанного: суп с бататом с 2-мя кубиками батата, суп грин карри с размокшим кабачком, боул с обжаренным... ещё"
901,ул. Гаванская 4,"Посмотреть всё меню|Открыто до 23:00|+7 (812) 322-21-73
Показать телефон|Гаванская ул., 4|Забронировать столик|goldenpanda.spb.ru|Соцсети:|Приморская
2,7 км
2|Большой проспект В.О.
57 м
4|Исправить неточность|600–700 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, кофе с собой|Кухня: тайская, паназиатская, азиатская|Особенности заведения: закрытие под банкет|Подробнее об организации","59.927815,",https://yandex.ru/maps/org/zolotaya_panda/1066698035/,30.241946,Золотая Панда,4.0,156,"Или я не любитель вьетнамской кухни, или большую часть блюд здесь готовят невкусными.

Мы пришли сюда поскольку одна подруга... ещё|Нравится. Обедаю почти каждый день. Кухня нормальная, часто готовят прямо под заказ свежее блюдо.

UPD: Вынужден изменить отзыв.
Вместо... ещё|Бывает сидишь кушаешь и тут заваливается огромная куча китайских туристов....|Отличное уютное местечко в спальном районе Васильевского острова. Можно отведать тайскую кухню. Суп Том Ям вполне хорош. Цены умеренные... ещё|Весьма бюджетно и довольно вкусно. Вьетнамская кухня. Иногда бывает закрыто на банкет."
902,пр. Невский 47,"Посмотреть всё меню|Открыто до 2:30|Менеджер ресторана
+7 (812) 418-24-26
Показать телефон|Невский просп., 47, эт. 6|Заказать доставку|Забронировать столик|chateauvintage.ru
1|Соцсети:|Маяковская
460 м
2|Литейный проспект
56 м
4|Исправить неточность|Где есть и пить на Невском проспекте|Места с хорошим выбором крафта|Владелец следит за актуальностью информации|800–1300 ₽|Бесплатный Wi-Fi|Оплата картой|Кофе с собой, летняя веранда, крафтовое пиво|Кухня: фьюжн, немецкая, русская|Специальное меню: постное|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/chateau_vintage/69075078757/,30.347381,Chateau Vintage,4.2,97,"Приятная расслабляющая атмосфера! Вкусная еда, отличное обслуживание!
Вкуснейший наполеон!
На террасу не рвитесь, там шумно и... ещё|Всегда рассматривал это заведение как спокойной место с удобной локацией и возможностью практически всегда попасть без предварительного бронирования. Beer... ещё|Место для ""Только если выпить пива"". 
Опробованная еда - никакая. Говядину в трюфельном соусе спасает соус, и то с натягом. Сырная тарелка просто... ещё|Отличный ресторан, цены слегка высоковаты, но оно того стоит, блюда очень вкусные, свинина в карамельном соусе просто пальчики оближешь-спасибо... ещё|удивили ценами и качеством, отличное обслуживание
все блюда что мы брали, а это 8 позиций были вкусными"
903,пр. Невский 47,"Посмотреть всё меню|Открыто до 6:00|+7 (812) 606-75-48
Показать телефон|Владимирский просп., 1/47, эт. 1|Забронировать столик|Соцсети:|Маяковская
530 м
2|Литейный проспект
160 м
4|Исправить неточность|Владелец следит за актуальностью информации|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, проектор, караоке|Особенности заведения: меню на английском, настольные игры, живая музыка|Кухня: нет специализации|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/kalyannaya_bonnie_and_clyde/187340899726/,30.347381,Кальянная Bonnie and Clyde,4.5,120,"Отличные кальяны (правда жалко не было танжа черри), качественная выпивка, стильная приятная атмосфера.

Отказались менять угли через час так как... ещё|За выходные в Питере курил в этом заведении три раза. Первые два на смене был светлый такой парень, отлично забивал кальян, очень внимательный... ещё|Можно отлично посидеть, кальян хороший|Отличное место: прекрасные кальяны и коктейли! В Питере была гостем, это место очень понравилось и я сюда еще возвращалась за время моего посещения... ещё|Кальян замечательный, обслуживание на твердую пятерку. Заходите сюда народ, не пожалеете!"
904,пр. Невский 47,"Открыто до 23:00|+7 (812) 502-21-99
Показать телефон|Невский просп., 47, эт. 3|www.palkin.ru|Соцсети:|Маяковская
480 м
2|Литейный проспект
42 м
4|Исправить неточность|Где есть и пить на Невском проспекте|Владелец следит за актуальностью информации|3000–4500 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, проектор|Кухня: европейская, русская, авторская|Специальное меню: сезонное|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/palkin/1046850354/,30.347381,Палкинъ,4.1,94,"Вполне пафосно|Очень классное место, аутентичное (за исключением оооочень странной работы со светом: красная подсветка потолка,краснозеленая подсветка... ещё|Дорого и не вкусно..
Место рассчитано на туристов|Один из лучших ресторанов, полный восторг|Очень дорого, но колоритно, приветливые официанты, с юмором. Если есть возможность потратить 30+ то посетите это место. Музыка, интерьер, вкусная еда... ещё"
905,пр. Невский 47,"Посмотреть всё меню|Открыто до 1:00|+7 (812) 418-39-93
Показать телефон|Невский просп., 47|Заказать доставку|Забронировать столик
2|www.kriek.ru|Соцсети:|Маяковская
470 м
2|Литейный проспект
49 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|700–1000 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, кофе с собой, летняя веранда|Кухня: европейская, авторская|Специальное меню: постное, сезонное, детское|Подробнее об организации","59.932441,",https://yandex.ru/maps/org/brasserie_kriek/151088189702/,30.347381,Brasserie Kriek,4.3,174,"Приятный ресторан в бельгийском стиле, хороший выбор пива, приветливые и знающие, что посоветовать, официанты. Вкусная еда|Попить пива компанией друзей - самое то. Пиво хорошее. Цена не малая, но соответсвует уровню заведения. От 250р за бокал. В среднем 320р стакан... ещё|Очень приятное место. Сначала вас поражает дизайн и атмосфера заведения , затем ОЧЕНЬ обходительный персонал, ОГРОМНЫЙ выбор пива, есть... ещё|Хорошее пиво, барабулька - три раза дозаказывали. Но не сказать что удобные столы.|Народу в пола много. Невский))) самый центр. Движуха."
906,ул. Подольская 6,"Посмотреть всё меню|Открыто до 21:00|+7 (812) 710-17-62
Показать телефон|Подольская ул., 6|Забронировать столик|www.cafejv.ru|Соцсети:|Технологический институт-2
390 м
2|Верейская улица
210 м
4|Исправить неточность|600 ₽|Бесплатный Wi-Fi|Бизнес-ланч, доставка еды, кофе с собой|Кухня: европейская, русская, смешанная|Особенности заведения: живая музыка, закрытие под банкет|Подробнее об организации","59.917335,",https://yandex.ru/maps/org/zhyul_vern/1202304126/,30.323162,Жюль Верн,3.5,31,"Совок. Не знаю, как выживает заведение. Адмистратор - хамка со стажем. Видимо основной контингент - это люди той эпохи.|Раньше часто забегала сюда, чтобы вкусненько перекусить. Сейчас цены очень поднялись. А жаль. Место приятное, готовят нормально. Сейчас там... ещё|отмечали в этом кафе юбилей. домашняя еда и непринуждённая атмосфера, уютное место, по-семейному. зал небольшой, на 20-25 человек максимум, есть... ещё|Дороговато,но оно того стоит!|Еда вкусная, ценник не кусается. 
Не хватает возможности оплатить картой.
(Видимо кэш нынче очень дорогой)"
907,пл. Александра Невского 2,"Посмотреть всё меню|Открыто до 23:30|Контактный центр, ежедневно с 9:00 до 21:00
8 (800) 707-44-99
Показать телефон|площадь Александра Невского, 2|Заказать доставку|mcdonalds.ru|Соцсети:|Площадь Александра Невского-1
31 м
2|Станция метро Площадь Александра Невского
130 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|200 ₽|Бесплатный Wi-Fi|Оплата картой|Доставка еды, кофе с собой, МакКафе|Кухня: американская|Цены: средние|Подробнее об организации","59.924406,",https://yandex.ru/maps/org/makdonalds/1082852207/,30.385793,Макдоналдс,4.4,222,"Жутко неудобная лестница, просто кошмар. Все остальное как везде.
Один раз ждала заказ больше 15 минут, уже хотелось уйти. Завтраки выдавали со... ещё|Не нравится лестница. Поднимаюсь на эскалаторе. Нравится вид на Александра Невскую лавру и Неву. Обслуживают быстро и нормально. Случилась ошибка... ещё|В целом хороший макдак, много терминалов, почти нет попрошаек, есть система доставки заказа к столу, маккафе хорошее. Иногда продвцы в маккафе злые... ещё|Всё как и везде... какую только дрянь в рот не тянут...|Нравится здесь. Много места и вид у окна отличный. Еду готовят отлично. Персонал очень приветливый. Всем советую."
908,пл. Александра Невского 2,"Посмотреть всё меню|Открыто до 1:00|+7 (812) 945-10-52
Показать телефон|площадь Александра Невского, 2, -1 этаж|Заказать доставку|Забронировать столик|www.pivorama.ru|Соцсети:|Площадь Александра Невского-1
66 м
2|Станция метро Площадь Александра Невского
110 м
4|Исправить неточность|Все филиалы сети|Владелец следит за актуальностью информации|750–1200 ₽|Бесплатный Wi-Fi|Оплата картой|Бизнес-ланч, доставка еды, кофе с собой|Кухня: европейская, итальянская, русская|Специальное меню: сезонное, гриль|Подробнее об организации","59.924406,",https://yandex.ru/maps/org/pivorama/1010778312/,30.385793,Пиворама,4.2,283,"на летней веранде отсутствует бизнес ланч. отправляют в гостиницу Москва. удивительное жлобство(((( так специально делают, что бы иностранцы и туристы... ещё|Место для душевных встреч)) абажуры от торшера создают атмосферу уюта и отгороженности от других столиков. Замечательно и вкусно готовят. Всегда есть... ещё|Приветливые официанты, доступное меню, чистый зал, чистый WC в кабинках играет музыка,приятный аромат.цены средние)в целом понравилось)еду подавали... ещё|Изменилось меню, сейчас не так удобно выбирать. Кажется, некоторых привычных блюд уже нет. Зато выбор пива стал обширнее.|Неплохой выбор бизнес ланчей, нормальные цены. Всегда много народу, приходится долго ждать официантов и заказ."
